Workshop Name,Workshop Beschreibung,PoleStudio,Stadt,Straße,Datum,Uhrzeit,Dauer,Level,Trainer,Trainer Beschreibung,Preis,Workshop Everest Seite,PoleStudio Eversports Seite,Version
Circus Kids Luftakrobatik Workshop,"Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!",poda Studio,Aachen,"10-12 Martinstraße Innenhof, 52062",03.09.2023,12:00-13:30 Uhr,90 min,0,Joana,"Profi durch & durch. Joana ist freiberufliche Tänzerin und Luftakrobatin.Die gebürtige Kanadierin studierte Tanz an der Fontys Tanzakademie in Tilburg und ist seit ihrem erfolgreichen Abschluss in 2008 in Musicals und Opern, auf Festivals und verschiedenen anderen Bühnen zu sehen.
Ihr Einstieg in die Luftakrobatik war ein Pole Dance Intensivkurs Anfang 2013. Ein paar Jahre später fügte sie weitere Schwerkrafttrotzende Disziplinen hinzu, wie z.B. Aerial Hoop, Silks und Net. In ihrer Arbeit liebt sie Herausforderungen und Nervenkitzel, im Privaten ist sie eher ruhig und besonnen. Sie legt gerne den Schwerpunkt in ihren Kursen auf effizientes und bewusstes Koordinieren in der Luft und auf dem Boden.
Teaching language: German, English & Dutch","Preis: 35,00 €",https://www.eversports.de/e/workshop/3zdELX6G_,https://www.eversports.de/s/poda-studio,2023-05-01 23:26:33
Circus Kids Luftakrobatik Workshop,"Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!",poda Studio,Aachen,"10-12 Martinstraße Innenhof, 52062",01.10.2023,12:00-13:30 Uhr,90 min,0,Joana,"Profi durch & durch. Joana ist freiberufliche Tänzerin und Luftakrobatin.Die gebürtige Kanadierin studierte Tanz an der Fontys Tanzakademie in Tilburg und ist seit ihrem erfolgreichen Abschluss in 2008 in Musicals und Opern, auf Festivals und verschiedenen anderen Bühnen zu sehen.
Ihr Einstieg in die Luftakrobatik war ein Pole Dance Intensivkurs Anfang 2013. Ein paar Jahre später fügte sie weitere Schwerkrafttrotzende Disziplinen hinzu, wie z.B. Aerial Hoop, Silks und Net. In ihrer Arbeit liebt sie Herausforderungen und Nervenkitzel, im Privaten ist sie eher ruhig und besonnen. Sie legt gerne den Schwerpunkt in ihren Kursen auf effizientes und bewusstes Koordinieren in der Luft und auf dem Boden.
Teaching language: German, English & Dutch","Preis: 35,00 €",https://www.eversports.de/e/workshop/tUZ-pbNF0,https://www.eversports.de/s/poda-studio,2023-05-01 23:26:33
Circus Kids Luftakrobatik Workshop,"Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!",poda Studio,Aachen,"10-12 Martinstraße Innenhof, 52062",05.11.2023,12:00-13:30 Uhr,90 min,0,Joana,"Profi durch & durch. Joana ist freiberufliche Tänzerin und Luftakrobatin.Die gebürtige Kanadierin studierte Tanz an der Fontys Tanzakademie in Tilburg und ist seit ihrem erfolgreichen Abschluss in 2008 in Musicals und Opern, auf Festivals und verschiedenen anderen Bühnen zu sehen.
Ihr Einstieg in die Luftakrobatik war ein Pole Dance Intensivkurs Anfang 2013. Ein paar Jahre später fügte sie weitere Schwerkrafttrotzende Disziplinen hinzu, wie z.B. Aerial Hoop, Silks und Net. In ihrer Arbeit liebt sie Herausforderungen und Nervenkitzel, im Privaten ist sie eher ruhig und besonnen. Sie legt gerne den Schwerpunkt in ihren Kursen auf effizientes und bewusstes Koordinieren in der Luft und auf dem Boden.
Teaching language: German, English & Dutch","Preis: 35,00 €",https://www.eversports.de/e/workshop/5u5RfrpDC,https://www.eversports.de/s/poda-studio,2023-05-01 23:26:33
Circus Kids Luftakrobatik Workshop,"Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!Für alle Kids die schon immer mal Zirkusluft schnuppern wollten!Jeder kennt sie: die Stange auf dem Spielplatz. Pole Dance ist längst nicht nur was für Erwachsene! Dieser Kurs richtet sich speziell an Kinder im Alter von 6-12 Jahren.Hier wird auf spielerischer und kindgerechter Weise der Umgang mit der Pole, Tuch und Luftring erlernt. Ein großer Spaß für die Kleinen!Workshop: jeden 1. Sonntag im Monat 12.00 - 13.30 UhrEltern dürfen gerne in unsere Lounge zuschauen.Kleidung: kurze & lange Hose + ShirtWir freuen uns auf euch!",poda Studio,Aachen,"10-12 Martinstraße Innenhof, 52062",03.12.2023,12:00-13:30 Uhr,90 min,0,Emmy,"Kreativ, offen, Allrounder & Tattoo lover.
Emmy hat mit vier Jahren ihre Liebe zum Tanzen entdeckt und lange Ballett getanzt. Anfang 20 entdeckte sie die Liebe zum Pole. Mittlerweile ist Luftakrobatik und Tanz kein Sport mehr, sondern eine Leidenschaft, die jeden Tag neu erfunden werden kann. Das ist was sie am meisten an diesen Sportarten fasziniert. Emmy hat ihren Master in Literatur und Kulturwissenschaften abgeschlossen und startet aktuell ins Berufsleben.
Teaching language: German & English","Preis: 35,00 €",https://www.eversports.de/e/workshop/RPiNq9mm6,https://www.eversports.de/s/poda-studio,2023-05-01 23:26:34
Pole Dance Anfänger 1 Kurs,"Pole Dance Intensivkurs am Wochenende mit dem Schönheitstanz Wohlfühl – ServiceIn vier vollen Stunden (einem vollständigen Kurs) lernst Du eine zusammenhängende Choreographie, welche sich aus den unterschiedlichen Elementen des Pole Dance zusammensetzt.Unsere Kursgruppen sind sehr klein (max. sechs Frauen) und wir bieten während der Kurse nicht-alkoholische Getränke sowie, am Ende eines Kurses, Sekt zur Feier des Tages an. Außerdem stellen wir alle wichtigen Hilfsmittel bereit, die Ihr für den Stangenunterricht braucht. Auch für kleine Snacks ist gesorgt. Ihr müsst also nichts mitbringen außer Euch und Eure Pole Dance Kleidung.Pole Dance Anfänger Level – drei Kurse: Die ersten drei Kurse des Pole Dance Anfänger Levels sind dafür vorgesehen, die Tanzstange nicht als ein Hindernis zu betrachten, sondern eher als ein lohnendes Zubehör zum Tanzen. Hier werden die Basics an und mit der Stange eingeübt, wie das elegante Laufen, einfache Figuren, Klettern an der Stange und Drehungen.Pole Dance Intensivkurs am Wochenende mit dem Schönheitstanz Wohlfühl – ServiceIn vier vollen Stunden (einem vollständigen Kurs) lernst Du eine zusammenhängende Choreographie, welche sich aus den unterschiedlichen Elementen des Pole Dance zusammensetzt.Unsere Kursgruppen sind sehr klein (max. sechs Frauen) und wir bieten während der Kurse nicht-alkoholische Getränke sowie, am Ende eines Kurses, Sekt zur Feier des Tages an. Außerdem stellen wir alle wichtigen Hilfsmittel bereit, die Ihr für den Stangenunterricht braucht. Auch für kleine Snacks ist gesorgt. Ihr müsst also nichts mitbringen außer Euch und Eure Pole Dance Kleidung.Pole Dance Anfänger Level – drei Kurse: Die ersten drei Kurse des Pole Dance Anfänger Levels sind dafür vorgesehen, die Tanzstange nicht als ein Hindernis zu betrachten, sondern eher als ein lohnendes Zubehör zum Tanzen. Hier werden die Basics an und mit der Stange eingeübt, wie das elegante Laufen, einfache Figuren, Klettern an der Stange und Drehungen.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",rtet am Sa,"stag, 06.05.202",nheite,Anfänger,Agata,0,"Preis: ab 80,00 €",https://www.eversports.de/e/workshop/HUorJFjfx,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:34
Burlesque Anfängerworkshop mit Lady Lou Zweistündig ,"Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",06.05.2023,15:30-17:30 Uhr,20 min,Anfänger,Lady Lou,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/FHCKYUiH4,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:34
Burlesque Anfängerworkshop mit Lady Lou,"Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",rtet am Sa,"stag, 06.05.202",nheite,Anfänger,Lady Lou,0,"Preis: ab 80,00 €",https://www.eversports.de/e/workshop/3NL5wOMYS,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:34
Burlesque Anfängerworkshop mit Lady Lou Zweistündig Teil 2,"Achtung dieser Termin dauert nur 2 Stunden.Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.Achtung dieser Termin dauert nur 2 Stunden.Burlesque ist eine klassische Form des erotischen Tanzes, die den Striptease mit – oftmals humorvollem – Unterhaltungstheater verbindet. In Stil und Kostümen knüpft die neue Form des Burlesque an die 1920er bis 1960er Jahre an und verbindet diese mit modernen Elementen.Du wolltest Dich schon immer wie eine Diva fühlen, mit Make up experimentieren, in eine neue Rolle schlüpfen und einfach jeglichen Ernst des Alltags ablegen? In diesem Fall ist es Zeit, den Alltagstrott zu vergessen und Dein inneres Showgirl zu entdecken.Gewinne ein ganz neues Körpergefühl und lerne Deinen Körper zu lieben, so wie er ist. Burlesque bietet Raum für alle Frauentypen. Ja sie sind sogar gewünscht, da es so viele Möglichkeiten gibt, die verschiedenen Frauen- und Körpertypen zu präsentieren. In unseren Burlesque Kursen lernst Du, Deine Schokoladenseite zu präsentieren und andere Stellen spielerisch zu kaschieren.Also trau Dich und besuche einen unserer Burlesque Kurse im Schönheitstanz Berlin Studio.",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",07.05.2023,17:15-19:15 Uhr,20 min,Anfänger,Lady Lou,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/Cms6P_dvl,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:35
Lap Dance Teil 2,"Was ist ein Lap Dance? Der Lap Dance ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet, und den Partner – oder auch die Partnerin – mit in die Performance integriert.Der Lap Dance eignet sich am Besten, um den Partner mit einer eigenen Performance zu verführen. Im Workshop arbeiten wir mit etwas Phantasie – wir stellen uns vor unser(e) Traumpartner(in) sitzt auf dem Stuhl, den wir antanzen. Diese Kurse geben vielen Frauen einen guten Zugang in die Thematik des sinnlichen Tanzens. Deshalb sind insbesondere Anfängerinnen herzlich willkommen!Es gibt keinen Dresscode – wir empfehlen: Komfortable Kleidung in der Ihr Euch gut fühlt und gut bewegen könnt. Denn auch Lap Dance ist ein gutes Workout für Euren Körper. Es erwartet Euch eine vergnügliche Zeit mit heißen Bewegungen, viel Spaß und Humor, die Euch in wenigen Stunden ein besseres Körpergefühl gibt. In diesen Workshops ist Sekt inklusive!Wir bieten beim Lap Dance zwei verschiedene Choreographien und Kurse an. Hier handelt es sich um die zweite Choreographie bereits.Beim zweiten Workshop geht es um eine ganz neue Choreographie und weitere Tipps für Eure Verwandlung zu einer Verführungskünstlerin. Auch dieser Workshop startet mit einem Auflockerungs-Warm up und endet mit dem finalen Tanz, der auch gerne filmisch festgehalten werden darf.Dauer: 2 StundenWas ist ein Lap Dance? Der Lap Dance ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet, und den Partner – oder auch die Partnerin – mit in die Performance integriert.Der Lap Dance eignet sich am Besten, um den Partner mit einer eigenen Performance zu verführen. Im Workshop arbeiten wir mit etwas Phantasie – wir stellen uns vor unser(e) Traumpartner(in) sitzt auf dem Stuhl, den wir antanzen. Diese Kurse geben vielen Frauen einen guten Zugang in die Thematik des sinnlichen Tanzens. Deshalb sind insbesondere Anfängerinnen herzlich willkommen!Es gibt keinen Dresscode – wir empfehlen: Komfortable Kleidung in der Ihr Euch gut fühlt und gut bewegen könnt. Denn auch Lap Dance ist ein gutes Workout für Euren Körper. Es erwartet Euch eine vergnügliche Zeit mit heißen Bewegungen, viel Spaß und Humor, die Euch in wenigen Stunden ein besseres Körpergefühl gibt. In diesen Workshops ist Sekt inklusive!Wir bieten beim Lap Dance zwei verschiedene Choreographien und Kurse an. Hier handelt es sich um die zweite Choreographie bereits.Beim zweiten Workshop geht es um eine ganz neue Choreographie und weitere Tipps für Eure Verwandlung zu einer Verführungskünstlerin. Auch dieser Workshop startet mit einem Auflockerungs-Warm up und endet mit dem finalen Tanz, der auch gerne filmisch festgehalten werden darf.Dauer: 2 Stunden",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",13.05.2023,17:45-19:45 Uhr,20 min,Alle Level,Agata,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/iw3RDXcnL,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:35
Lap Dance Teil 2 ONLINE,"Was ist ein Lap Dance? Der Lap Dance ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet, und den Partner – oder auch die Partnerin – mit in die Performance integriert.Der Lap Dance eignet sich am Besten, um den Partner mit einer eigenen Performance zu verführen. Im Workshop arbeiten wir mit etwas Phantasie – wir stellen uns vor unser(e) Traumpartner(in) sitzt auf dem Stuhl, den wir antanzen. Diese Kurse geben vielen Frauen einen guten Zugang in die Thematik des sinnlichen Tanzens. Deshalb sind insbesondere Anfängerinnen herzlich willkommen!Es gibt keinen Dresscode – wir empfehlen: Komfortable Kleidung in der Ihr Euch gut fühlt und gut bewegen könnt. Denn auch Lap Dance ist ein gutes Workout für Euren Körper. Es erwartet Euch eine vergnügliche Zeit mit heißen Bewegungen, viel Spaß und Humor, die Euch in wenigen Stunden ein besseres Körpergefühl gibt. In diesen Workshops ist Sekt inklusive!Wir bieten beim Lap Dance zwei verschiedene Choreographien und Kurse an. Hier handelt es sich um die zweite Choreographie bereits.Beim zweiten Workshop geht es um eine ganz neue Choreographie und weitere Tipps für Eure Verwandlung zu einer Verführungskünstlerin. Auch dieser Workshop startet mit einem Auflockerungs-Warm up und endet mit dem finalen Tanz, der auch gerne filmisch festgehalten werden darf.Dauer: 2 StundenWas ist ein Lap Dance? Der Lap Dance ist ein besonders verführerischer Tanz, der einzelne Tanztechniken des Exotic Dance miteinander verbindet, und den Partner – oder auch die Partnerin – mit in die Performance integriert.Der Lap Dance eignet sich am Besten, um den Partner mit einer eigenen Performance zu verführen. Im Workshop arbeiten wir mit etwas Phantasie – wir stellen uns vor unser(e) Traumpartner(in) sitzt auf dem Stuhl, den wir antanzen. Diese Kurse geben vielen Frauen einen guten Zugang in die Thematik des sinnlichen Tanzens. Deshalb sind insbesondere Anfängerinnen herzlich willkommen!Es gibt keinen Dresscode – wir empfehlen: Komfortable Kleidung in der Ihr Euch gut fühlt und gut bewegen könnt. Denn auch Lap Dance ist ein gutes Workout für Euren Körper. Es erwartet Euch eine vergnügliche Zeit mit heißen Bewegungen, viel Spaß und Humor, die Euch in wenigen Stunden ein besseres Körpergefühl gibt. In diesen Workshops ist Sekt inklusive!Wir bieten beim Lap Dance zwei verschiedene Choreographien und Kurse an. Hier handelt es sich um die zweite Choreographie bereits.Beim zweiten Workshop geht es um eine ganz neue Choreographie und weitere Tipps für Eure Verwandlung zu einer Verführungskünstlerin. Auch dieser Workshop startet mit einem Auflockerungs-Warm up und endet mit dem finalen Tanz, der auch gerne filmisch festgehalten werden darf.Dauer: 2 Stunden",Schönheitstanz Studio,0,0,13.05.2023,17:45-19:45 Uhr,20 min,Alle Level,Agata,0,"Preis: ab 40,00 €",https://www.eversports.de/e/workshop/8FXiuS8_E,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:35
Selbstverteidigung speziell für Frauen Anfängerkurs,"Selbstverteidigung speziell für Frauen AnfängerkursSelbstverteidigung speziell für Frauen Anfängerkurs, Inhalt: Selbstverteidigung und Notwehr, Begrifflichkeit und rechtliche Grundlagen, Präventives Verhalten, Einführung in Basics von Block- und Befreiungstechniken gegen Angriffe ohne Waffen, kurzer Ausblick in Stock- und MesserabwehrSelbstverteidigung speziell für Frauen AnfängerkursSelbstverteidigung speziell für Frauen Anfängerkurs, Inhalt: Selbstverteidigung und Notwehr, Begrifflichkeit und rechtliche Grundlagen, Präventives Verhalten, Einführung in Basics von Block- und Befreiungstechniken gegen Angriffe ohne Waffen, kurzer Ausblick in Stock- und Messerabwehr",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",13.05.2023,17:45-19:45 Uhr,20 min,Anfänger,Lena,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/06XhZ5mz9,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:35
Burlesque Mittelstufenworkshop mit Lady Lou,"Burlesque Mittelstufenworkshop mit Lady LouDieser Kurs baut auf dem Burlesque Anfängerkurs auf. Aus diesem Grund ist dieser Kurs für alle Burlesque Fans geeignet, die bereits Lady Lous Anfängerworkshop absolviert haben oder bereits Vorkenntnisse besitzen. Auf vergnügliche Weise, vertieft ihr die bereits im ersten Kurs gemachten Erfahrungen und lernt neue verführerische Tanztechniken dazu.Lady Lou bringt Euch unter anderem die “Bump and Grind” Technik sowie das Tanzen mit Accessoires (Federfächer, Boa, Handschuhe, Stuhltanz…) und die unterschiedliche Darstellung der klassischen Rollen: “Vamp” oder “Diva” bei. Du erlernst zwei unterschiedliche Choreographien. Alle Tanzaccessoires stellt das Studio zur Verfügung.Mitzubringen sind (the following items can be in any style, you choose!):Burlesque Mittelstufenworkshop mit Lady LouDieser Kurs baut auf dem Burlesque Anfängerkurs auf. Aus diesem Grund ist dieser Kurs für alle Burlesque Fans geeignet, die bereits Lady Lous Anfängerworkshop absolviert haben oder bereits Vorkenntnisse besitzen. Auf vergnügliche Weise, vertieft ihr die bereits im ersten Kurs gemachten Erfahrungen und lernt neue verführerische Tanztechniken dazu.Lady Lou bringt Euch unter anderem die “Bump and Grind” Technik sowie das Tanzen mit Accessoires (Federfächer, Boa, Handschuhe, Stuhltanz…) und die unterschiedliche Darstellung der klassischen Rollen: “Vamp” oder “Diva” bei. Du erlernst zwei unterschiedliche Choreographien. Alle Tanzaccessoires stellt das Studio zur Verfügung.Mitzubringen sind (the following items can be in any style, you choose!):",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",rtet am So,"ntag, 14.05.202",nheite,Intermediate,Lady Lou,0,"Preis: ab 85,00 €",https://www.eversports.de/e/workshop/gBaP72xpq,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:35
Double Pole Workshop mit Janine Lehmann ONLINE,"Doppelter Spaß an der Stange durch Partnertricks: Kommt vorbei und lernt von Janine Tricks, die ihr zu zweit an der Pole machen könnt.Doppelter Spaß an der Stange durch Partnertricks: Kommt vorbei und lernt von Janine Tricks, die ihr zu zweit an der Pole machen könnt.",Schönheitstanz Studio,0,0,20.05.2023,10:00-11:00 Uhr,60 min,0,Janine,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/VJwHZmVU1,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:36
Double Pole Workshop mit Janine Lehmann im Studio,"Double Pole Workshop mit Janine Lehmann im Studio mit Janine LehmannDoppelter Spaß an der Stange durch Partnertricks: Kommt vorbei und lernt von Janine Tricks, die ihr zu zweit an der Pole machen könnt.Aufgrund der aktuellen Situation würden wir Euch empfehlen, Euch nach Möglichkeit und natürlich auf freiwilliger Basis vor Eurer Teilnahme an dem Workshop testen zu lassen. Vielen Dank!Double Pole Workshop mit Janine Lehmann im Studio mit Janine LehmannDoppelter Spaß an der Stange durch Partnertricks: Kommt vorbei und lernt von Janine Tricks, die ihr zu zweit an der Pole machen könnt.Aufgrund der aktuellen Situation würden wir Euch empfehlen, Euch nach Möglichkeit und natürlich auf freiwilliger Basis vor Eurer Teilnahme an dem Workshop testen zu lassen. Vielen Dank!",Schönheitstanz Studio,Berlin,"Charitestraße 4, 10117",20.05.2023,10:00-11:00 Uhr,60 min,0,Janine,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/yn94pDVZN,https://www.eversports.de/s/schoenheitstanz-studio,2023-05-01 23:26:36
