Workshop Name,Workshop Beschreibung,PoleStudio,Stadt,Straße,Datum,Uhrzeit,Dauer,Level,Trainer,Trainer Beschreibung,Preis,Workshop Everest Seite,PoleStudio Eversports Seite,Version
Workshop Invert Step by Step Part I ,Ein komplettes Invert Training Step by StepIn diesem Kurs lernst du mit der richtigen Technik und entsprechenden Vorübungen an der Pole Schritt für Schritt über Kopf zu gehen. Der Invert ist eine der wichtigsten Grundlagen im Pole und ist die Basis für viele weitere Tricks. Neben einem hohen Maß an Kraft erfordert er auch eine gute Koordination & Körpergefühl.Dieser Workshop ist für alle geeignet die kürzlich den Einsteigerkurs abgeschlossen haben und sich noch besser auf den Wechsel zur Anfängerstufe vorzubereiten. Aber auch alle die bereits etwas länger dabei sind kommen hier sicher auf ihre kosten um dem Invert noch ein bisschen mehr Eleganz und Leichtigkeit zu verleihen!Ein komplettes Invert Training Step by StepIn diesem Kurs lernst du mit der richtigen Technik und entsprechenden Vorübungen an der Pole Schritt für Schritt über Kopf zu gehen. Der Invert ist eine der wichtigsten Grundlagen im Pole und ist die Basis für viele weitere Tricks. Neben einem hohen Maß an Kraft erfordert er auch eine gute Koordination & Körpergefühl.Dieser Workshop ist für alle geeignet die kürzlich den Einsteigerkurs abgeschlossen haben und sich noch besser auf den Wechsel zur Anfängerstufe vorzubereiten. Aber auch alle die bereits etwas länger dabei sind kommen hier sicher auf ihre kosten um dem Invert noch ein bisschen mehr Eleganz und Leichtigkeit zu verleihen!,Aerial Loft,Kornwestheim,"Bahnhofstraße 12, 70806 Kornw",20.05.2023,18:15-19:15 Uhr,60 min,Anfänger,Vanessa,"30 Jahre jung: 1,60 groß, brünett, liebe 90er Musik und ich habe Angst vor Spinnen","Preis: 18,00 €",https://www.eversports.de/e/workshop/nZbRhgMk2,https://www.eversports.de/s/aerial-loft,2023-05-06 21:08:57
Discofox Block,"Ihr habt Lust auf Standardtanzen, habt aber keine oder wenig Vorerfahrung. In drei Terminen bringen wir Euch die Grundlagen in Discofox ohne Schlagermusik bei. Meldet Euch jetzt zu unserem Discofox Grundkurs an.Bitte kommt mit sauberen Schuhen oder tanzt einfach ganz bequem auf Socken.Der Preis gilt pro Paar.Ihr habt Lust auf Standardtanzen, habt aber keine oder wenig Vorerfahrung. In drei Terminen bringen wir Euch die Grundlagen in Discofox ohne Schlagermusik bei. Meldet Euch jetzt zu unserem Discofox Grundkurs an.Bitte kommt mit sauberen Schuhen oder tanzt einfach ganz bequem auf Socken.Der Preis gilt pro Paar.",Ramonas Tanzschmiede,Gelsenkirchen,"Ückendorfer Straße 121, 45886 Gelsen",rtet am Sa,"stag, 13.05.202",nheite,Anfänger,Lara,"Die Musik und auch der Tanz sind große Teile meines Lebens. Ich fing an zu tanzen als ich sechs Jahre alt war und wurde dann vom Teilnehmer zum Trainer. Zuerst startete ich als Co-Trainer für zwei Jahre und wurde anschließend zur Hauptverantwortlichen für drei weitere Jahre als Leiterin zweier Kindertanzgruppen. Die Arbeit mit Kindern macht mir viel Spaß und liegt mir sehr am Herzen. Deswegen ist es mir eine große Freude, dass ich nun bei Ramona im Team mitwirken darf.","Preis: 90,00 €",https://www.eversports.de/e/workshop/QLMJCW-dD,https://www.eversports.de/s/ramonas-tanzschmiede,2023-05-06 21:08:57
Discofox Block 2,"Ihr habt Lust auf Standardtanzen, habt aber keine oder wenig Vorerfahrung. In drei Terminen bringen wir Euch die Grundlagen in Discofox ohne Schlagermusik bei. Meldet Euch jetzt zu unserem Discofox Grundkurs an.Bitte kommt mit sauberen Schuhen oder tanzt einfach ganz bequem auf Socken.Der Preis gilt pro Paar.Ihr habt Lust auf Standardtanzen, habt aber keine oder wenig Vorerfahrung. In drei Terminen bringen wir Euch die Grundlagen in Discofox ohne Schlagermusik bei. Meldet Euch jetzt zu unserem Discofox Grundkurs an.Bitte kommt mit sauberen Schuhen oder tanzt einfach ganz bequem auf Socken.Der Preis gilt pro Paar.",Ramonas Tanzschmiede,Gelsenkirchen,"Ückendorfer Straße 121, 45886 Gelsen",rtet am Sa,"stag, 13.05.202",nheite,Anfänger,Lara,"Die Musik und auch der Tanz sind große Teile meines Lebens. Ich fing an zu tanzen als ich sechs Jahre alt war und wurde dann vom Teilnehmer zum Trainer. Zuerst startete ich als Co-Trainer für zwei Jahre und wurde anschließend zur Hauptverantwortlichen für drei weitere Jahre als Leiterin zweier Kindertanzgruppen. Die Arbeit mit Kindern macht mir viel Spaß und liegt mir sehr am Herzen. Deswegen ist es mir eine große Freude, dass ich nun bei Ramona im Team mitwirken darf.","Preis: 90,00 €",https://www.eversports.de/e/workshop/DPJ_IU3mb,https://www.eversports.de/s/ramonas-tanzschmiede,2023-05-06 21:08:57
Magic Spinning Combos,"Fließende Bewegungsabläufe , schöne Combos mit tollen Tricks an der Spinning Pole für fortgeschrittene Beginner mit der wunderbaren Lea !Für Sekt und Selters ist gesorgt !Der Normalpreis für eine 60 minütige Stunde mit einer 5er Karte beträgt 15€ wenn ihr jedeoch 10er Karten oder 20er kauft werden diese natürlich günstiger .Da die Workshops damit auch bezahlt werden können,habt ihr auch da manchmal automatisch einen Rabatt.Fließende Bewegungsabläufe , schöne Combos mit tollen Tricks an der Spinning Pole für fortgeschrittene Beginner mit der wunderbaren Lea !Für Sekt und Selters ist gesorgt !Der Normalpreis für eine 60 minütige Stunde mit einer 5er Karte beträgt 15€ wenn ihr jedeoch 10er Karten oder 20er kauft werden diese natürlich günstiger .Da die Workshops damit auch bezahlt werden können,habt ihr auch da manchmal automatisch einen Rabatt.",Da Becca Flow and Fit,Herne,"Eickeler Markt 3A, 4465",07.05.2023,13:00-14:30 Uhr,90 min,Anfänger,0,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/zbGwBniyk,https://www.eversports.de/s/da-becca-flow-and-fit,2023-05-06 21:08:57
Exotic Low Flow,"Fließende Bewegungsabläufe verbinden sich mit viel Gefühl und Leidenschaft zu einer SENSUAL Choreographie, die viel Spielraum für individuellen Ausdruck lässt.Bringt Knieschoner mit ! Für Sekt und Selters ist gesorgt !Der Normalpreis für eine 60 minütige Stunde mit einer 5er Karte beträgt 15€ wenn ihr jedeoch 10er Karten oder 20er kauft werden diese natürlich günstiger .Da die Workshops damit auch bezahlt werden können,habt ihr auch da manchmal automatisch einen Rabatt.Fließende Bewegungsabläufe verbinden sich mit viel Gefühl und Leidenschaft zu einer SENSUAL Choreographie, die viel Spielraum für individuellen Ausdruck lässt.Bringt Knieschoner mit ! Für Sekt und Selters ist gesorgt !Der Normalpreis für eine 60 minütige Stunde mit einer 5er Karte beträgt 15€ wenn ihr jedeoch 10er Karten oder 20er kauft werden diese natürlich günstiger .Da die Workshops damit auch bezahlt werden können,habt ihr auch da manchmal automatisch einen Rabatt.",Da Becca Flow and Fit,Herne,"Eickeler Markt 3A, 4465",07.05.2023,15:00-16:30 Uhr,90 min,Alle Level,0,0,"Preis: ab 35,00 €",https://www.eversports.de/e/workshop/I-5P6DhRX,https://www.eversports.de/s/da-becca-flow-and-fit,2023-05-06 21:08:58
Floorwork chill your Base 2 0,"Da ihr es so sehr gemocht habt hier der zweite Teil von Chill your Base. Wir schauen mal wer mitmacht ob wir die choreo erweitern oder eine neue Choreo machen!Mach den Boden zu Deinem Freund und lerne Dich geschmeidig und dynamisch auf dem Boden zu bewegen (auch mithilfe eines Kissens...)Heute bitte alles total entspannt und gemütlich !!! Gerne im Jogginganzug oder Leggins , hauptsache Gemütlich .Gerne auch einen Pyjama . Bringt ein kleines Kissen mitWillkommen sind alle, die Spaß an der Bewegung haben und etwas Besonderes ausprobieren möchten. Alter, Figur und Sportlichkeit spielen dabei keine Rolle.Dieser Workshop findet auf socken statt Am besten auch knieschoner mitbringen Open Level!Es werden keine Kenntnisse vorausgesetzt.Da ihr es so sehr gemocht habt hier der zweite Teil von Chill your Base. Wir schauen mal wer mitmacht ob wir die choreo erweitern oder eine neue Choreo machen!Mach den Boden zu Deinem Freund und lerne Dich geschmeidig und dynamisch auf dem Boden zu bewegen (auch mithilfe eines Kissens...)Heute bitte alles total entspannt und gemütlich !!! Gerne im Jogginganzug oder Leggins , hauptsache Gemütlich .Gerne auch einen Pyjama . Bringt ein kleines Kissen mitWillkommen sind alle, die Spaß an der Bewegung haben und etwas Besonderes ausprobieren möchten. Alter, Figur und Sportlichkeit spielen dabei keine Rolle.Dieser Workshop findet auf socken statt Am besten auch knieschoner mitbringen Open Level!Es werden keine Kenntnisse vorausgesetzt.",Da Becca Flow and Fit,Herne,"Eickeler Markt 3A, 4465",13.05.2023,12:30-13:45 Uhr,75 min,Alle Level,Becca,0,"Preis: ab 20,00 €",https://www.eversports.de/e/workshop/VMupi3nsw,https://www.eversports.de/s/da-becca-flow-and-fit,2023-05-06 21:08:58
Seductive Chairdance 1 0,"Wir staten durch mit unserem 1. Seductive Chairdance Workshop !!!Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht -gerne auch auf Socken !!!Diesmal aber keine Pleaser sondern Heels, bitte geschlossene oder mit Riemchen Heels mitbringen , am besten mit dünner Sohle und ounbedingt ohne Plateau! Oder Socken !Wir haben auch Sekt uns Selters wieder vor Ort und sind komplett unter uns in unserem Secret Room Da Becca .Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben !Am besten auch knieschoner mitbringen Open Level!Es werden keine Kenntnisse vorausgesetzt.Der Normalpreis für eine 60 minütige Stunde mit einer 5er Karte beträgt 15€ wenn ihr jedeoch 10er Karten oder 20er kauft werden diese natürlich günstiger .Da die Workshops damit auch bezahlt werden können,habt ihr auch da manchmal automatisch einen Rabatt.Wir staten durch mit unserem 1. Seductive Chairdance Workshop !!!Anmutig und atemberaubend -das seid Ihr !!! Heute lassen wir alles andere aussen vor und sind einfach nur noch sinnlich und sexy ! Zieht euch an was euch sexy fühlen lässt . Ob lack, leder, dessous oder transparent -alles ist erlaub und vor allem Heels sind erwünscht -gerne auch auf Socken !!!Diesmal aber keine Pleaser sondern Heels, bitte geschlossene oder mit Riemchen Heels mitbringen , am besten mit dünner Sohle und ounbedingt ohne Plateau! Oder Socken !Wir haben auch Sekt uns Selters wieder vor Ort und sind komplett unter uns in unserem Secret Room Da Becca .Gerne machen wir auch ein paar schöne Fotos von euch für private zwecke . Und keine Sorge von diesem Workshop wird es keine öffentlichen Videos geben !Am besten auch knieschoner mitbringen Open Level!Es werden keine Kenntnisse vorausgesetzt.Der Normalpreis für eine 60 minütige Stunde mit einer 5er Karte beträgt 15€ wenn ihr jedeoch 10er Karten oder 20er kauft werden diese natürlich günstiger .Da die Workshops damit auch bezahlt werden können,habt ihr auch da manchmal automatisch einen Rabatt.",Da Becca Flow and Fit,Herne,"Eickeler Markt 3A, 4465",14.05.2023,16:00-17:30 Uhr,90 min,Alle Level,Becca,0,"Preis: ab 25,00 €",https://www.eversports.de/e/workshop/Oox-MTspv,https://www.eversports.de/s/da-becca-flow-and-fit,2023-05-06 21:08:58
Fifteen Shapes of Jade,*Fifteen Shapes of Jade *Ein intermediate workshop mit einer Vielzahl von Jade Varianten. Ob Floorjade oder an der Pole: wir gehen auf die Technik und die verschieden Varianten ganz genau ein. Ein flacher Split ist kein Muss. Voraussetzung: ein sicherer outside leghang aus dem invert oder Stand.*Fifteen Shapes of Jade *Ein intermediate workshop mit einer Vielzahl von Jade Varianten. Ob Floorjade oder an der Pole: wir gehen auf die Technik und die verschieden Varianten ganz genau ein. Ein flacher Split ist kein Muss. Voraussetzung: ein sicherer outside leghang aus dem invert oder Stand.,Da Becca Flow and Fit,Herne,"Eickeler Markt 3A, 4465",20.05.2023,12:00-13:30 Uhr,90 min,Intermediate,Josefine,0,"Preis: ab 30,00 €",https://www.eversports.de/e/workshop/66jGgpFOE,https://www.eversports.de/s/da-becca-flow-and-fit,2023-05-06 21:08:59
Einsteiger Workshop,"Nach einem gemütlichen Kennenlernen beginnen wir mit dem Warm-up, gefolgt von einem kleinen Kraft- und Technikteil. Im Anschluss lernst du anhand einer Choreographie deine ersten tänzerischen Grundelemente. Das Ergebnis wird sich garantiert sehen lassen! Nach einem Cool-down hast du die Möglichkeit, dich über unsere Kurse zu informieren und alle Fragen beantwortet zu bekommen, die dir unter den Nägeln brennen :-)Nach einem gemütlichen Kennenlernen beginnen wir mit dem Warm-up, gefolgt von einem kleinen Kraft- und Technikteil. Im Anschluss lernst du anhand einer Choreographie deine ersten tänzerischen Grundelemente. Das Ergebnis wird sich garantiert sehen lassen! Nach einem Cool-down hast du die Möglichkeit, dich über unsere Kurse zu informieren und alle Fragen beantwortet zu bekommen, die dir unter den Nägeln brennen :-)",Star Poledance,Weilerswist,"Rudolf-Diesel-Straße 6, 53919 Weil",13.05.2023,10:30-12:30 Uhr,20 min,Anfänger,Tanja,0,"Preis: 30,00 €",https://www.eversports.de/e/workshop/-0-v6AkNq,https://www.eversports.de/s/star-poledance,2023-05-06 21:08:59
Exotic Pole Choreo Externer Beginner Workshop by Alexandra Po 45 ,"The course consists of a warm-up for exotic dances and movement techniques, learning a choreography and a cool-down.Warm-up of muscles and necessary joints consists mainly of basic Exotic PD movements performed standing and on the floor. During this you will analyze basic leg techniques and body waves (15-20 minutes).After that Alexandra will show and explain even the most complicated parts of the choreo (15-20 minutes). Then you will learn the choreo (40-45 minutes of the course).After at least some participants have learned the choreo, Alexandra will let the students dance without her so that she can see the dancers and give them feedback during the breaks between attempts.For the last few attempts, she usually offers to film the entire group dancing the choreo (if the participants want her to).At the end of the class you will do 5-10 minutes of cool-down (mainly stretching the shoulders, chest and calf muscles).About AlexandraInsta:  https://www.instagram.com/alexandrra_po/The course consists of a warm-up for exotic dances and movement techniques, learning a choreography and a cool-down.Warm-up of muscles and necessary joints consists mainly of basic Exotic PD movements performed standing and on the floor. During this you will analyze basic leg techniques and body waves (15-20 minutes).After that Alexandra will show and explain even the most complicated parts of the choreo (15-20 minutes). Then you will learn the choreo (40-45 minutes of the course).After at least some participants have learned the choreo, Alexandra will let the students dance without her so that she can see the dancers and give them feedback during the breaks between attempts.For the last few attempts, she usually offers to film the entire group dancing the choreo (if the participants want her to).At the end of the class you will do 5-10 minutes of cool-down (mainly stretching the shoulders, chest and calf muscles).About AlexandraInsta:  https://www.instagram.com/alexandrra_po/",aerialflow,Gelsenkirchen,"Pfefferackerstraße 2a, 45894 Gelsen",26.05.2023,18:30-20:00 Uhr,90 min,0,0,0,"Preis: 45,00 €",https://www.eversports.de/e/workshop/ocz15aUrk,https://www.eversports.de/s/aerialflow,2023-05-06 21:08:59
Poledance Einsteiger Workshop 4 Wochen,"Du wolltest Poledance schon immer mal ausprobieren? Genau jetzt ist die richtige Zeit dafür! Schluss mit den Entbehrungen - Auf in ein neues sportliches Abenteuer!Teste den Pole Sport und unser Studio einen Monat lang auf Herz und Nieren und bekomme einen Eindruck, wie es ist eine Polerina zu sein.Entdecke Dich neu und spüre wie diese Sportart Deinem Körpergefühl und Deinem Selbstbewusstsein neuen Schwung verleiht!Inhalt: 4 Poledance-Einheiten/ 4 Wochen - inklusive der kostenlosen Nutzung des freien Trainings (Open Class) mehrmals pro Woche - für nur 69 EuroWas trägst du beim Poledance?Beim Poledance trägst Du eine kurze Sporthose (am besten eine kurze Hotpants), einen Sport-BH und Top und bringst bitte ein Mikrofasertuch, sowie ein Getränk (keine Glasflaschen) mit. Wir trainieren auf Socken und/ oder barfuß. Turnschuhe sind nicht erforderlich. Beim Warm Up kannst du gerne mit einer Jacke und Jogging Hose drüber starten.Schmuck (Ringe, Armbänder, Ketten etc.) und Piercings MÜSSEN (!) abgelegt werden, da sonst das Verletzungsrisiko erhöht ist und die Stangen beschädigt werden.Viel Spaß bei Deinem ersten Ausflug in die aufregende Welt des Poledance!Dein PoleRoom TeamDu wolltest Poledance schon immer mal ausprobieren? Genau jetzt ist die richtige Zeit dafür! Schluss mit den Entbehrungen - Auf in ein neues sportliches Abenteuer!Teste den Pole Sport und unser Studio einen Monat lang auf Herz und Nieren und bekomme einen Eindruck, wie es ist eine Polerina zu sein.Entdecke Dich neu und spüre wie diese Sportart Deinem Körpergefühl und Deinem Selbstbewusstsein neuen Schwung verleiht!Inhalt: 4 Poledance-Einheiten/ 4 Wochen - inklusive der kostenlosen Nutzung des freien Trainings (Open Class) mehrmals pro Woche - für nur 69 EuroWas trägst du beim Poledance?Beim Poledance trägst Du eine kurze Sporthose (am besten eine kurze Hotpants), einen Sport-BH und Top und bringst bitte ein Mikrofasertuch, sowie ein Getränk (keine Glasflaschen) mit. Wir trainieren auf Socken und/ oder barfuß. Turnschuhe sind nicht erforderlich. Beim Warm Up kannst du gerne mit einer Jacke und Jogging Hose drüber starten.Schmuck (Ringe, Armbänder, Ketten etc.) und Piercings MÜSSEN (!) abgelegt werden, da sonst das Verletzungsrisiko erhöht ist und die Stangen beschädigt werden.Viel Spaß bei Deinem ersten Ausflug in die aufregende Welt des Poledance!Dein PoleRoom Team",PoleRoom Braunschweig,Braunschweig,"Büchnerstraße 10, 38118 Braun",rtet am Mo,"tag, 08.05.2023",nheite,Anfänger,Sophie,"Die Leidenschaft für das Tanzen hat Sophie im Alter von 15 Jahren für sich entdeckt. Aber die eine Sportart, die sie von Sekunde 1 begeisterte, lernte sie im Jahr 2019 im PoleRoom kennen: Poledance!
Zudem entdeckte sie ihre Leidenschaft für den Aerial Hoop und absolvierte im August 2020 eine Aerial Hoop Basic Trainer Lizenz beim Verticals Gym by Pole.Passion in Rosenheim.
In ihrem Poledance Anfänger Kurs freut sich Sophie über die Entwicklungen ihrer Schüler,
den Ehrgeiz und die strahlenden Gesichter, wenn sich das Training auszahlt.
„Luftakrobatik bedeutet mich für die Flucht aus dem Alltag, harte Arbeit an der eigenen Fitness, aber vor allem - eine Menge Spaß und Leidenschaft.“","Preis: 69,00 €",https://www.eversports.de/e/workshop/ZIMc3H2rz,https://www.eversports.de/s/poleroom-braunschweig,2023-05-06 21:08:59
Poledance Anfänger Workshop 4 Wochen,"Du bist interessiert den Polesport auszuprobieren oder nach einem Schnupperkurs sogar bereits an einer Mitgliedschaft? Teste den Polesport und unser Studio einen Monat lang und bekomme einen Eindruck, wie es ist ein Mitglied im PoleRoom Braunschweig zu sein – mit allen Vorteilen!Workshop Inhalt: - Pro Person: 69 € - 4 Wochen am Stück, 1 Kurseinheit (60 Min.) pro Woche + 3 x pro Woche Nutzung der Open Class inklusive!Beim Poledance trägst Du eine kurze Sporthose (am besten eine ganz kurze Hotpants), einen Sport-BH/ -top und bringst bitte ein Mikrofasertuch, sowie ein Getränk (keine Glasflaschen) mit. Wir trainieren auf Socken und/ oder barfuß. Turnschuhe sind nicht erforderlich.Schmuck (Ringe, Armbänder, Ketten etc.) und Piercings MÜSSEN (!) abgelegt werden, da sonst das Verletzungsrisiko erhöht ist und/ oder die Stangen beschädigt werden.Let's fly together!Dein PoleRoom TeamDu bist interessiert den Polesport auszuprobieren oder nach einem Schnupperkurs sogar bereits an einer Mitgliedschaft? Teste den Polesport und unser Studio einen Monat lang und bekomme einen Eindruck, wie es ist ein Mitglied im PoleRoom Braunschweig zu sein – mit allen Vorteilen!Workshop Inhalt: - Pro Person: 69 € - 4 Wochen am Stück, 1 Kurseinheit (60 Min.) pro Woche + 3 x pro Woche Nutzung der Open Class inklusive!Beim Poledance trägst Du eine kurze Sporthose (am besten eine ganz kurze Hotpants), einen Sport-BH/ -top und bringst bitte ein Mikrofasertuch, sowie ein Getränk (keine Glasflaschen) mit. Wir trainieren auf Socken und/ oder barfuß. Turnschuhe sind nicht erforderlich.Schmuck (Ringe, Armbänder, Ketten etc.) und Piercings MÜSSEN (!) abgelegt werden, da sonst das Verletzungsrisiko erhöht ist und/ oder die Stangen beschädigt werden.Let's fly together!Dein PoleRoom Team",PoleRoom Braunschweig,Braunschweig,"Büchnerstraße 10, 38118 Braun",rtet am Mo,"tag, 12.06.2023",nheite,Anfänger,Sophie,"Die Leidenschaft für das Tanzen hat Sophie im Alter von 15 Jahren für sich entdeckt. Aber die eine Sportart, die sie von Sekunde 1 begeisterte, lernte sie im Jahr 2019 im PoleRoom kennen: Poledance!
Zudem entdeckte sie ihre Leidenschaft für den Aerial Hoop und absolvierte im August 2020 eine Aerial Hoop Basic Trainer Lizenz beim Verticals Gym by Pole.Passion in Rosenheim.
In ihrem Poledance Anfänger Kurs freut sich Sophie über die Entwicklungen ihrer Schüler,
den Ehrgeiz und die strahlenden Gesichter, wenn sich das Training auszahlt.
„Luftakrobatik bedeutet mich für die Flucht aus dem Alltag, harte Arbeit an der eigenen Fitness, aber vor allem - eine Menge Spaß und Leidenschaft.“","Preis: 69,00 €",https://www.eversports.de/e/workshop/rQCLL8LWx,https://www.eversports.de/s/poleroom-braunschweig,2023-05-06 21:09:00
Signature Tricks mit Aerial Allie,"Aerial Allie ist eine Berümtheit auf Instagram!Ihre Moves sind elegant und stark und laden zum träumen ein. Eine Polerina durch und durch!Jetzt habt ih die Möglichkeit ihre Signature Tricks wie Pheonix, Bird of Paradise oder den Janeiro zu erelerne oder zu kombinieren falls du die Tricks schon kannst.Du möchtest mit dabei sein? Dann melde dich jetzt an:Tag: 06.06.23Uhrzeit: 19:30 Uhr bis 21 UhrPreis Externe: 60€Preis Mitglieder: 55€Voraussetzungen: Du solltest auf einem Fortgeschrittenerem Level sein undmindestens 1 Jahr Pole Erfahrung mitbringen.Aerial Allie ist eine Berümtheit auf Instagram!Ihre Moves sind elegant und stark und laden zum träumen ein. Eine Polerina durch und durch!Jetzt habt ih die Möglichkeit ihre Signature Tricks wie Pheonix, Bird of Paradise oder den Janeiro zu erelerne oder zu kombinieren falls du die Tricks schon kannst.Du möchtest mit dabei sein? Dann melde dich jetzt an:Tag: 06.06.23Uhrzeit: 19:30 Uhr bis 21 UhrPreis Externe: 60€Preis Mitglieder: 55€Voraussetzungen: Du solltest auf einem Fortgeschrittenerem Level sein undmindestens 1 Jahr Pole Erfahrung mitbringen.",Pole Paradise,Köln,"Ravensburger Straße 110-112, 507",06.06.2023,19:30-21:00 Uhr,90 min,0,0,0,"Preis: ab 55,00 €",https://www.eversports.de/e/workshop/jRw8eBA4-,https://www.eversports.de/s/pole-paradise,2023-05-06 21:09:00
Static Kombos mit Lea,"Am 02.07.23 hast du die Möglichkeit von Lea (instagram @idoetzchen) zu lernen!Lea ist bekannt für ihre kreativen und kraftvollen Tricks und Kombinationen. Erlerne einzigartige Ubergänge und arbeite so an deiner Ausdauer und Kraft. Und das gleichzeitig.Der Workshop findet an der statischen Stange statt und du erlernst Kombinationen und einzigartige Übergange von Intermediate Tricks.Tag: 02.07.23Uhrzeit: 12:00 Uhr bis 13:30 UhrPreis für Mitglieder: 40€Preis für Externe: 45€Vorraussetzungen: Solide Knee Hooks und der Lean Back, Butterfly und ausreichend Kraft für Mounts und Dismounts (ab 6 monatiger regelmäßiger Pole Erfahrung)Am 02.07.23 hast du die Möglichkeit von Lea (instagram @idoetzchen) zu lernen!Lea ist bekannt für ihre kreativen und kraftvollen Tricks und Kombinationen. Erlerne einzigartige Ubergänge und arbeite so an deiner Ausdauer und Kraft. Und das gleichzeitig.Der Workshop findet an der statischen Stange statt und du erlernst Kombinationen und einzigartige Übergange von Intermediate Tricks.Tag: 02.07.23Uhrzeit: 12:00 Uhr bis 13:30 UhrPreis für Mitglieder: 40€Preis für Externe: 45€Vorraussetzungen: Solide Knee Hooks und der Lean Back, Butterfly und ausreichend Kraft für Mounts und Dismounts (ab 6 monatiger regelmäßiger Pole Erfahrung)",Pole Paradise,Köln,"Ravensburger Straße 110-112, 507",02.07.2023,12:00-13:30 Uhr,90 min,Intermediate,0,0,"Preis: 40,00 €",https://www.eversports.de/e/workshop/qBVCfYWAV,https://www.eversports.de/s/pole-paradise,2023-05-06 21:09:00
High Heels Flow mit Lea,Wir Frauen lieben High Heels! Yep das tun wir! Aber was lieben wir noch mehr? Yep! Darin zu tanzen. Die liebe Lea (instagram @idoetzchen) bringt euch eine wundervolle exotische Choreo auf High Heels bei. Sinnlich und Sexy mit mega coolen Moves!Du tanzt gerne und liebst High Heels? Dann hast du alles was du an Voraussetzungen für diesen Workshop brauchst.Datum: 02.07.23Start: 13:45 - 15:15 UhrPreis Mitglieder: 40€Preis Externe: 45€Wir empfehlen dir für diesen Kurs Pleaser zu tragen!Wir Frauen lieben High Heels! Yep das tun wir! Aber was lieben wir noch mehr? Yep! Darin zu tanzen. Die liebe Lea (instagram @idoetzchen) bringt euch eine wundervolle exotische Choreo auf High Heels bei. Sinnlich und Sexy mit mega coolen Moves!Du tanzt gerne und liebst High Heels? Dann hast du alles was du an Voraussetzungen für diesen Workshop brauchst.Datum: 02.07.23Start: 13:45 - 15:15 UhrPreis Mitglieder: 40€Preis Externe: 45€Wir empfehlen dir für diesen Kurs Pleaser zu tragen!,Pole Paradise,Köln,"Ravensburger Straße 110-112, 507",02.07.2023,13:45-15:15 Uhr,90 min,Alle Level,0,0,"Preis: ab 40,00 €",https://www.eversports.de/e/workshop/6iXGNtubv,https://www.eversports.de/s/pole-paradise,2023-05-06 21:09:00
Twerk it,In unserem Workshop 'Twerk it' lernst du Twerking Basic Moves zusammengesetzt zu einer einfachen Choreographie und lässt dabei die Pfunde purzeln!In unserem Workshop 'Twerk it' lernst du Twerking Basic Moves zusammengesetzt zu einer einfachen Choreographie und lässt dabei die Pfunde purzeln!,PoleathletiX,Celle,"Industriestr 10, 2292",22.05.2023,18:00-19:00 Uhr,60 min,Alle Level,Julia,0,"Preis: 8,00 €",https://www.eversports.de/e/workshop/b7YBhJKaB,https://www.eversports.de/s/poleathletix,2023-05-06 21:09:01
Yoga Pilates,"Was sind Faszien?Faszien sind faserige Bindegewebsbildungen.Sie bilden ein ganz feines Netzwerk aus kollagenem Bindegewebe, das Knochen, Muskeln und Sehnen zusammenhält.Mit dem Faszientraining kommt dein Bindegewebe garantiert in Bestform.Durch unseren Workshop kannst du Schmerzen lindern, deine Beweglichkeit steigern,ein besseres Wohlbefinden erlangen und Verletzungen vorbeugen.Sei also dabei und melde dich jetzt an.Was sind Faszien?Faszien sind faserige Bindegewebsbildungen.Sie bilden ein ganz feines Netzwerk aus kollagenem Bindegewebe, das Knochen, Muskeln und Sehnen zusammenhält.Mit dem Faszientraining kommt dein Bindegewebe garantiert in Bestform.Durch unseren Workshop kannst du Schmerzen lindern, deine Beweglichkeit steigern,ein besseres Wohlbefinden erlangen und Verletzungen vorbeugen.Sei also dabei und melde dich jetzt an.",PoleathletiX,Celle,"Industriestr 10, 2292",03.06.2023,10:00-13:00 Uhr,80 min,Alle Level,Julia,0,"Preis: 36,00 €",https://www.eversports.de/e/workshop/KRYVdjW18,https://www.eversports.de/s/poleathletix,2023-05-06 21:09:01
